Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Profit 
1736,CA-2014-101483,30/07/2016,02/08/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2, $1.38 
1737,CA-2014-101483,30/07/2016,02/08/2016,Second Class,AG-10675,Anna Gayman,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2, $0.38 
1738,CA-2012-130204,03/09/2012,09/09/2012,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0, $8.49 
1739,CA-2012-130204,03/09/2012,09/09/2012,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0, $3.40 
1740,CA-2012-130204,03/09/2012,09/09/2012,Standard Class,DB-13120,David Bremer,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,5,0, $46.60 
1741,CA-2011-110527,09/08/2011,16/08/2011,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,20.88,8,0, $9.60 
1742,CA-2014-152807,31/10/2016,04/11/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.736,4,0.2, $7.26 
1743,CA-2014-152807,31/10/2016,04/11/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.2, $0.99 
1744,CA-2014-152807,31/10/2016,04/11/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2, $-2.51 
1745,CA-2014-152807,31/10/2016,04/11/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2, $-55.30 
1746,CA-2011-133270,06/06/2011,09/06/2011,First Class,BM-11785,Bryan Mills,Consumer,United States,Rochester,New York,14609,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0, $4.94 
1747,CA-2013-155670,14/08/2015,18/08/2015,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,8,0.7, $-8.24 
1748,CA-2013-155670,14/08/2015,18/08/2015,Second Class,EM-14065,Erin Mull,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004947,Office Supplies,Paper,Staples,10.272,3,0.2, $3.21 
1749,US-2011-157406,25/04/2011,29/04/2011,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368,2,0.2, $3.63 
1750,US-2011-157406,25/04/2011,29/04/2011,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.2, $0.55 
1751,CA-2012-139094,22/11/2012,27/11/2012,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,San Antonio,Texas,78207,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3, $-32.52 
1752,CA-2014-168837,15/10/2016,18/10/2016,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0, $3.69 
1753,CA-2014-116715,03/12/2016,06/12/2016,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0, $151.10 
1754,CA-2014-116715,03/12/2016,06/12/2016,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0, $53.86 
1755,CA-2014-116715,03/12/2016,06/12/2016,First Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,0, $3.85 
1756,CA-2012-135622,08/12/2012,11/12/2012,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,360.712,11,0.2, $130.76 
1757,CA-2012-135622,08/12/2012,11/12/2012,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Fort Worth,Texas,76106,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2, $150.36 
1758,US-2012-107349,13/07/2012,15/07/2012,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8, $-66.51 
1759,CA-2011-139017,11/05/2011,17/05/2011,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2, $7.62 
1760,CA-2011-141817,06/01/2011,13/01/2011,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2, $4.88 
1761,CA-2012-130785,05/09/2012,09/09/2012,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15, $-4.84 
1762,CA-2012-130785,05/09/2012,09/09/2012,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2, $9.70 
1763,CA-2012-130785,05/09/2012,09/09/2012,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15, $-20.70 
1764,CA-2013-110254,05/08/2015,09/08/2015,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0, $10.52 
1765,CA-2013-110254,05/08/2015,09/08/2015,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,4.13,1,0, $1.90 
1766,CA-2013-110254,05/08/2015,09/08/2015,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0, $46.12 
1767,CA-2013-110254,05/08/2015,09/08/2015,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82,2,0, $4.81 
1768,US-2011-158057,22/03/2011,26/03/2011,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7, $-5.86 
1769,US-2011-158057,22/03/2011,26/03/2011,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7, $-39.46 
1770,CA-2014-146024,03/03/2016,09/03/2016,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10001935,Office Supplies,Supplies,Staples,6.976,4,0.2, $-1.40 
1771,CA-2014-146024,03/03/2016,09/03/2016,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8, $-20.17 
1772,CA-2013-129686,28/11/2015,30/11/2015,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2, $-24.50 
1773,CA-2013-129686,28/11/2015,30/11/2015,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2, $19.50 
1774,CA-2011-118976,28/04/2011,03/05/2011,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0, $9.39 
1775,CA-2011-118976,28/04/2011,03/05/2011,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0, $129.38 
1776,CA-2011-118976,28/04/2011,03/05/2011,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,0, $1.50 
1777,CA-2011-118976,28/04/2011,03/05/2011,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0, $1.51 
1778,CA-2012-105347,24/11/2012,28/11/2012,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,368.91,9,0, $180.77 
1779,CA-2012-105347,24/11/2012,28/11/2012,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,90004,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0, $6.62 
1780,CA-2013-124667,12/11/2015,17/11/2015,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0, $14.99 
1781,CA-2013-124667,12/11/2015,17/11/2015,Standard Class,BD-11770,Bryan Davis,Consumer,United States,New York City,New York,10011,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0, $20.84 
1782,CA-2012-111094,09/07/2012,13/07/2012,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0, $3.03 
1783,CA-2012-111094,09/07/2012,13/07/2012,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0, $59.01 
1784,CA-2014-166317,23/09/2016,27/09/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,0, $107.72 
1785,CA-2014-166317,23/09/2016,27/09/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0, $9.82 
1786,CA-2014-166317,23/09/2016,27/09/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0, $15.53 
1787,CA-2014-166317,23/09/2016,27/09/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,AT&T CL82213,86.97,3,0, $25.22 
1788,CA-2012-154326,15/02/2012,19/02/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0, $64.79 
1789,CA-2012-154326,15/02/2012,19/02/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0, $195.99 
1790,CA-2012-154326,15/02/2012,19/02/2012,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0, $26.59 
1791,CA-2011-102008,30/09/2011,04/10/2011,Standard Class,RA-19915,Russell Applegate,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0, $24.47 
1792,CA-2011-120474,01/12/2011,03/12/2011,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0, $673.88 
1793,CA-2011-120474,01/12/2011,03/12/2011,First Class,RP-19390,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0, $12.59 
1794,CA-2011-104773,08/12/2011,13/12/2011,Standard Class,TB-21175,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2, $6.04 
1795,CA-2013-140774,06/09/2015,11/09/2015,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,66062,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0, $26.99 
1796,US-2014-139465,28/08/2016,31/08/2016,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,63.84,8,0, $16.60 
1797,US-2014-139465,28/08/2016,31/08/2016,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,347.97,3,0, $100.91 
1798,US-2014-139465,28/08/2016,31/08/2016,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,New York,10024,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2, $11.57 
1799,CA-2013-100965,08/07/2015,12/07/2015,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,95123,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0, $73.32 
1800,CA-2013-121034,09/08/2015,11/08/2015,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2, $3.63 
1801,CA-2013-121034,09/08/2015,11/08/2015,Second Class,JF-15565,Jill Fjeld,Consumer,United States,Dallas,Texas,75081,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2, $17.53 
1802,CA-2013-149461,14/11/2015,20/11/2015,Standard Class,AS-10135,Adrian Shami,Home Office,United States,Auburn,Washington,98002,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0, $1.50 
1803,CA-2014-158379,23/09/2016,27/09/2016,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7, $-4.30 
1804,CA-2014-158379,23/09/2016,27/09/2016,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2," $-1,049.34 "
1805,CA-2014-158379,23/09/2016,27/09/2016,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2, $23.00 
1806,US-2013-116729,26/12/2015,29/12/2015,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2, $257.59 
1807,US-2013-116729,26/12/2015,29/12/2015,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,45.36,7,0, $21.77 
1808,US-2013-116729,26/12/2015,29/12/2015,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0, $76.27 
1809,CA-2013-164938,11/02/2015,13/02/2015,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,74133,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0, $0.70 
1810,CA-2013-165484,24/10/2015,30/10/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6, $-12.12 
1811,CA-2013-165484,24/10/2015,30/10/2015,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Chicago,Illinois,60610,Central,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,54.816,3,0.2, $17.82 
1812,CA-2011-132612,09/06/2011,11/06/2011,Second Class,FO-14305,Frank Olsen,Consumer,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0, $245.02 
1813,US-2014-161193,21/11/2016,27/11/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2, $28.13 
1814,US-2014-161193,21/11/2016,27/11/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2, $1.57 
1815,CA-2012-131597,14/09/2012,18/09/2012,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,170.136,3,0.2, $-8.51 
1816,CA-2012-164833,04/06/2012,04/06/2012,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0, $3.47 
1817,CA-2012-164833,04/06/2012,04/06/2012,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0, $3.06 
1818,CA-2012-125423,13/12/2012,15/12/2012,Second Class,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0, $4.58 
1819,US-2011-130379,25/05/2011,29/05/2011,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8, $-166.32 
1820,US-2011-130379,25/05/2011,29/05/2011,Standard Class,JL-15235,Janet Lee,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6, $-24.19 
