Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Profit ,age,payment_method,Order Year,Order Month,Age Range
3277.0,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,22.96,7.0,0.0,7.58,33,Cash,2011.0,April,25-34
3278.0,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,TEC-PH-10001615,Technology,Phones,AT&T CL82213,28.99,1.0,0.0,8.41,24,Debit Card,2011.0,April,18-24
3279.0,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2.0,0.0,6.35,20,Debit Card,2011.0,April,18-24
3280.0,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-AR-10000127,Office Supplies,Art,Newell 321,22.96,7.0,0.0,6.66,56,Credit Card,2011.0,April,55-64
3281.0,CA-2011-102988,2011-04-05,2011-04-09,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5.0,0.0,83.28,21,Debit Card,2011.0,April,18-24
3282.0,US-2011-117170,2011-09-17,2011-09-24,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2.0,0.2,13.2,41,Cash,2011.0,September,35-44
3283.0,US-2011-117170,2011-09-17,2011-09-24,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,4.624,1.0,0.2,1.68,30,Debit Card,2011.0,September,25-34
3284.0,CA-2011-159478,2011-09-30,2011-10-06,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3.0,0.0,5.18,24,Cash,2011.0,September,18-24
3285.0,CA-2011-103702,2011-09-12,2011-09-17,Standard Class,AF-10885,Art Foster,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,7.0,0.7,-46.88,64,Cash,2011.0,September,55-64
3286.0,CA-2014-150525,2016-02-21,2016-02-26,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403.0,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,6.56,2.0,0.0,1.9,55,Cash,2016.0,February,55-64
3287.0,CA-2014-150525,2016-02-21,2016-02-26,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Muskogee,Oklahoma,74403.0,Central,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3.0,0.0,3.41,39,Debit Card,2016.0,February,35-44
3288.0,CA-2012-157770,2012-12-13,2012-12-15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592.0,West,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,494.376,3.0,0.2,49.44,50,Cash,2012.0,December,45-54
3289.0,CA-2012-157770,2012-12-13,2012-12-15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592.0,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,5.0,0.2,9.86,25,Credit Card,2012.0,December,25-34
3290.0,CA-2012-157770,2012-12-13,2012-12-15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,5.0,0.0,27.37,53,Cash,2012.0,December,45-54
3291.0,CA-2012-157770,2012-12-13,2012-12-15,First Class,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,92592.0,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1.0,0.0,15.22,64,Cash,2012.0,December,55-64
3292.0,CA-2013-167290,2015-10-31,2015-11-05,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Sterling Heights,Michigan,48310.0,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,11.68,2.0,0.0,3.5,64,Cash,2015.0,October,55-64
3293.0,CA-2011-106264,2011-12-26,2011-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024.0,West,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,3.0,0.0,0.12,32,Cash,2011.0,December,25-34
3294.0,CA-2011-106264,2011-12-26,2011-12-30,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,San Diego,California,92024.0,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,2.0,0.0,1.11,41,Cash,2011.0,December,35-44
3295.0,CA-2011-138023,2011-08-15,2011-08-18,First Class,KH-16510,Keith Herrera,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,8.0,0.8,-52.63,35,Credit Card,2011.0,August,35-44
3296.0,CA-2014-113418,2016-10-02,2016-10-04,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,11.0,0.0,767.2,19,Cash,2016.0,October,18-24
3297.0,US-2012-110569,2012-05-23,2012-05-30,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,7.0,0.7,-12.8,66,Cash,2012.0,May,65+
3298.0,US-2012-110569,2012-05-23,2012-05-30,Standard Class,EB-13870,Emily Burns,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4.0,0.2,13.7,32,Debit Card,2012.0,May,25-34
3299.0,CA-2014-136308,2016-11-17,2016-11-17,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122.0,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3.0,0.2,216,62,Debit Card,2016.0,November,55-64
3300.0,US-2011-159926,2011-11-18,2011-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,1.0,0.7,-40.8,39,Credit Card,2011.0,November,35-44
3301.0,US-2011-159926,2011-11-18,2011-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,1.0,0.2,-16.32,51,Debit Card,2011.0,November,45-54
3302.0,US-2011-159926,2011-11-18,2011-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.964,6.0,0.4,-107.99,43,Cash,2011.0,November,35-44
3303.0,US-2011-159926,2011-11-18,2011-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3.0,0.2,5.28,62,Credit Card,2011.0,November,55-64
3304.0,US-2011-159926,2011-11-18,2011-11-22,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,3.0,0.7,-1.43,48,Cash,2011.0,November,45-54
3305.0,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,3.0,0.2,4.71,67,Debit Card,2011.0,December,65+
3306.0,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",217.584,2.0,0.2,19.04,49,Cash,2011.0,December,45-54
3307.0,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,328.776,3.0,0.2,28.77,42,Cash,2011.0,December,35-44
3308.0,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,3.0,0.8,-3.66,64,Cash,2011.0,December,55-64
3309.0,CA-2011-104738,2011-12-30,2012-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Laredo,Texas,78041.0,Central,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,2.0,0.2,14.4,29,Cash,2011.0,December,25-34
3310.0,CA-2012-144386,2012-11-05,2012-11-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6.0,0.2,8.87,61,Debit Card,2012.0,November,55-64
3311.0,CA-2013-111416,2015-09-18,2015-09-23,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5.0,0.2,78.44,49,Cash,2015.0,September,45-54
3312.0,CA-2013-162747,2015-03-21,2015-03-26,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503.0,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7.0,0.0,38.04,19,Cash,2015.0,March,18-24
3313.0,US-2011-133130,2011-09-27,2011-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037.0,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5.0,0.2,45.29,21,Debit Card,2011.0,September,18-24
3314.0,US-2011-133130,2011-09-27,2011-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037.0,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,81.98,2.0,0.0,40.17,51,Cash,2011.0,September,45-54
3315.0,CA-2014-169978,2016-12-25,2016-12-29,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572.0,East,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,2.0,0.1,48.31,22,Cash,2016.0,December,18-24
3316.0,CA-2014-169978,2016-12-25,2016-12-29,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Oceanside,New York,11572.0,East,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,3.0,0.2,4.85,52,Debit Card,2016.0,December,45-54
3317.0,CA-2014-161739,2016-11-11,2016-11-16,Second Class,EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664.0,Central,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,5.0,0.6,-427.45,48,Debit Card,2016.0,November,45-54
3318.0,CA-2012-165057,2012-09-11,2012-09-15,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,9.0,0.0,48.96,51,Debit Card,2012.0,September,45-54
3319.0,CA-2012-165057,2012-09-11,2012-09-15,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374.0,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3.0,0.0,4.23,53,Cash,2012.0,September,45-54
3320.0,CA-2011-134551,2011-12-20,2011-12-25,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,South,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,7.0,0.2,3.81,60,Cash,2011.0,December,55-64
3321.0,CA-2011-134551,2011-12-20,2011-12-25,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3.0,0.2,74.57,28,Cash,2011.0,December,25-34
3322.0,CA-2011-134551,2011-12-20,2011-12-25,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),25.92,5.0,0.2,9.07,44,Credit Card,2011.0,December,35-44
3323.0,CA-2012-120810,2012-07-23,2012-07-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009.0,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,68.94,3.0,0.0,20.68,40,Credit Card,2012.0,July,35-44
3324.0,CA-2012-120810,2012-07-23,2012-07-27,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009.0,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",128.82,3.0,0.0,50.24,23,Credit Card,2012.0,July,18-24
3325.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5.0,0.8,"-1,480.03",35,Credit Card,2011.0,November,35-44
3326.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.234,1.0,0.8,-1.97,20,Debit Card,2011.0,November,18-24
3327.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3.0,0.2,6.76,37,Debit Card,2011.0,November,35-44
3328.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5.0,0.2,7.87,39,Debit Card,2011.0,November,35-44
3329.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,262.336,8.0,0.2,95.1,49,Debit Card,2011.0,November,45-54
3330.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2.0,0.2,16.7,36,Credit Card,2011.0,November,35-44
3331.0,CA-2011-165309,2011-11-11,2011-11-15,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.176,3.0,0.2,15.07,64,Credit Card,2011.0,November,55-64
3332.0,CA-2014-122595,2016-12-15,2016-12-21,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3.0,0.2,28.5,26,Cash,2016.0,December,25-34
3333.0,CA-2014-122595,2016-12-15,2016-12-21,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3.0,0.2,19.76,41,Credit Card,2016.0,December,35-44
3334.0,CA-2014-122595,2016-12-15,2016-12-21,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032,1.0,0.6,-1.32,67,Cash,2016.0,December,65+
3335.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4.0,0.0,4.96,40,Debit Card,2016.0,August,35-44
3336.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,431.968,4.0,0.2,37.8,64,Cash,2016.0,August,55-64
3337.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4.0,0.0,10.39,51,Debit Card,2016.0,August,45-54
3338.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3.0,0.2,28.44,38,Debit Card,2016.0,August,35-44
3339.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",117.144,9.0,0.2,42.46,52,Credit Card,2016.0,August,45-54
3340.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,203.52,3.0,0.0,54.95,26,Credit Card,2016.0,August,25-34
3341.0,US-2014-109253,2016-08-22,2016-08-23,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5.0,0.0,24.84,66,Cash,2016.0,August,65+
3342.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3.0,0.0,60.26,53,Cash,2015.0,August,45-54
3343.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",244.615,1.0,0.3,20.97,32,Credit Card,2015.0,August,25-34
3344.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,59.97,3.0,0.0,28.79,19,Credit Card,2015.0,August,18-24
3345.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,81.54,9.0,0.0,36.69,35,Debit Card,2015.0,August,35-44
3346.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-FA-10000735,Office Supplies,Fasteners,Staples,11.68,4.0,0.0,5.26,69,Cash,2015.0,August,65+
3347.0,CA-2013-145982,2015-08-28,2015-09-02,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0,5.0,0.0,13.92,46,Cash,2015.0,August,45-54
3348.0,CA-2012-112011,2012-08-13,2012-08-20,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399.0,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,50.8,5.0,0.0,13.21,49,Cash,2012.0,August,45-54
3349.0,CA-2014-154732,2016-11-06,2016-11-08,First Class,AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,16.03,5.0,0.8,-25.65,36,Cash,2016.0,November,35-44
3350.0,US-2013-157308,2015-08-18,2015-08-22,Standard Class,NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",15.712,4.0,0.2,5.7,37,Cash,2015.0,August,35-44
3351.0,CA-2013-147536,2015-12-27,2014-01-01,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.0,0.0,18.89,67,Cash,2015.0,December,65+
3352.0,US-2011-134733,2011-09-23,2011-09-28,Standard Class,BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037.0,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",435.999,3.0,0.15,20.52,55,Cash,2011.0,September,55-64
